CODE;PRODUCTO;TIPO_CARROCERIA;COMBUSTIBLE;Potencia_;TRANS;FORMA_PAGO;ESTADO_CIVIL;GENERO;OcupaciOn;PROVINCIA;Campanna1;Campanna2;Campanna3;Zona _Renta;REV_Garantia;Averia_grave;QUEJA_CAC;COSTE_VENTA;km_anno;Revisiones;Edad Cliente
CLIN13960;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Valladolid;NO;NO;NO;Alto;NO DATA;Averia leve;NO;2608;11917;5;42
CLIN13961;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Lacoruna;SI;NO;NO;Medio-Bajo;NO DATA;Averia leve;NO;1276;10418;7;48
CLIN13962;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;2468;3269;6;48
CLIN13963;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;F;Funcionario;Segovia;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1192;25213;8;41
CLIN13964;B;TIPO6;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Lacoruna;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;4832;6449;4;41
CLIN13965;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Pontevedra;SI;NO;NO;Medio;SI;Averia muy grave;SI;1779;9489;4;61
CLIN13966;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Cadiz;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;2714;9469;7;57
CLIN13967;B;TIPO6;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Lugo;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;3724;26194;7;54
CLIN13968;B;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;3904;19860;8;52
CLIN13969;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;1919;24022;4;50
CLIN13970;B;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Cordoba;NO;SI;NO;Medio-Bajo;NO DATA;No;NO;1919;16532;6;41
CLIN13971;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Autonomo;Santa Cruz de Tenerife;NO;NO;NO;Otros;SI;No;SI;4658;17742;4;44
CLIN13972;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;No;NO;1779;18827;5;48
CLIN13973;B;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Jaen;NO;NO;NO;NA;SI;No;NO;1599;22025;7;48
CLIN13974;B;TIPO6;FUEL 2;Media;M;Otros;OTROS;M;Empresa;Huelva;NO;NO;NO;NA;SI;Averia grave;NO;1599;16773;7;44
CLIN13975;B;TIPO6;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Sevilla;NO;NO;NO;Medio-Bajo;NO DATA;Averia grave;SI;1422;25265;4;47
CLIN13976;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio;NO DATA;No;NO;5267;0;3;62
CLIN13977;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Tarragona;NO;NO;NO;Alto;NO DATA;No;NO;2634;0;4;69
CLIN13978;B;TIPO6;FUEL 2;Media;M;Financiera Banco;CASADO;M;Empresa;Valladolid;NO;SI;NO;Medio;NO DATA;No;NO;4990;13524;2;48
CLIN13979;B;TIPO6;FUEL 2;Media;M;Financiera Banco;CASADO;M;Empresa;Murcia;NO;NO;NO;NA;SI;No;NO;2096;23698;4;54
CLIN13980;B;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia muy grave;SI;6368;37229;4;51
CLIN13981;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Funcionario;Barcelona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;1381;9279;8;47
CLIN13982;B;TIPO6;FUEL 1;Media;M;Contado;OTROS;M;Empresa;Valladolid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;1144;12277;5;37
CLIN13983;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;1886;15146;7;44
CLIN13984;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Malaga;NO;NO;NO;Otros;NO DATA;No;NO;1886;20268;8;57
CLIN13985;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Lacoruna;NO;SI;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;1886;7623;8;34
CLIN13986;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;2390;5925;7;55
CLIN13987;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Vizcaya;NO;NO;NO;Medio;SI;No;NO;2532;3981;7;45
CLIN13988;B;TIPO6;FUEL 1;Media;M;Financiera Banco;CASADO;M;Empresa;Valencia;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;2532;0;4;43
CLIN13989;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Santa Cruz de Tenerife;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1708;0;4;48
CLIN13990;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Jaen;NO;NO;NO;Otros;SI;No;NO;2568;7834;5;55
CLIN13991;B;TIPO6;FUEL 1;Media;M;Financiera Banco;EN PAREJA;F;Funcionario;Valencia;NO;NO;NO;Alto;NO DATA;No;NO;3665;0;3;31
CLIN13992;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;1538;8162;7;43
CLIN13993;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Alicante;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;2568;9573;4;43
CLIN13994;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;SI;SI;NO;Alto;NO DATA;No;NO;1538;12602;7;53
CLIN13995;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Valencia;NO;NO;NO;Alto;SI;Averia muy grave;SI;1538;5653;5;71
CLIN13996;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Pontevedra;SI;SI;NO;Alto;NO DATA;No;NO;3233;6503;7;48
CLIN13997;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;1538;7004;4;47
CLIN13998;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Alicante;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;1919;16053;7;57
CLIN13999;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;SI;No;NO;1919;12064;4;49
CLIN14000;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Asturias;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;1381;16401;7;53
CLIN14001;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Huelva;NO;NO;NO;Medio-Bajo;SI;No;NO;1919;27010;8;57
CLIN14002;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia grave;NO;1919;7152;4;34
CLIN14003;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;2603;18816;7;61
CLIN14004;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Zaragoza;NO;NO;NO;NA;NO DATA;No;NO;1919;15951;8;43
CLIN14005;B;TIPO1;FUEL 2;Media;M;Contado;OTROS;F;Empresa;Malaga;NO;NO;NO;Medio-Bajo;SI;No;NO;5923;16387;5;42
CLIN14006;B;TIPO1;FUEL 2;Media;M;Financiera Banco;SOLTERO;F;Empresa;Navarra;SI;SI;NO;Medio-Bajo;NO DATA;No;NO;2488;18399;5;43
CLIN14007;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;1779;19679;4;58
CLIN14008;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Lacoruna;NO;NO;NO;Alto;SI;No;NO;3106;16119;6;56
CLIN14009;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;F;Empresa;Navarra;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;4523;12280;7;25
CLIN14010;B;TIPO1;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Baleares;SI;SI;NO;Otros;NO DATA;No;NO;1892;11949;4;39
CLIN14011;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2316;24534;7;37
CLIN14012;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Jaen;NO;NO;NO;Medio-Bajo;NO DATA;No;SI;2603;0;6;64
CLIN14013;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Baleares;NO;NO;NO;Medio;SI;No;NO;2615;18125;7;52
CLIN14014;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Salamanca;NO;NO;NO;Alto;NO DATA;No;NO;1779;20277;7;41
CLIN14015;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;F;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2603;12269;6;61
CLIN14016;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Cadiz;NO;NO;NO;Medio-Bajo;SI;No;NO;2488;3210;5;51
CLIN14017;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;3595;24422;7;44
CLIN14018;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Funcionario;Leon;NO;NO;NO;Alto;SI;No;NO;2488;23329;4;47
CLIN14019;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Ciudad Real;SI;NO;NO;Medio;SI;Averia leve;NO;2488;8892;6;42
CLIN14020;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Funcionario;Alicante;NO;NO;NO;Medio-Bajo;SI;No;NO;2488;13722;4;53
CLIN14021;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;F;Empresa;Granada;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;3518;11633;6;60
CLIN14022;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Barcelona;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;1599;9635;4;40
CLIN14023;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Pontevedra;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;2218;19692;5;43
CLIN14024;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Pontevedra;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;1599;18837;5;60
CLIN14025;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Valladolid;NO;NO;NO;Alto;NO DATA;No;NO;1599;17509;4;40
CLIN14026;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Guipuzcua;NO;SI;NO;Medio;NO DATA;Averia grave;NO;2397;25321;5;38
CLIN14027;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio;NO DATA;No;NO;1599;10421;4;42
CLIN14028;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Funcionario;Huelva;NO;NO;NO;Medio;NO DATA;No;NO;2920;0;6;21
CLIN14029;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;2984;14324;4;57
CLIN14030;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;SI;NO;Medio;NO DATA;No;NO;2271;17883;6;42
CLIN14031;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Palencia;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;3538;16126;3;61
CLIN14032;B;TIPO1;FUEL 2;Media;M;Contado;OTROS;F;Empresa;Valencia;NO;NO;NO;Medio;NO DATA;No;NO;2184;0;5;35
CLIN14033;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Funcionario;Valencia;NO;NO;NO;NA;SI;No;NO;2184;14570;5;43
CLIN14034;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;2096;0;6;68
CLIN14035;B;TIPO1;FUEL 2;Media;M;Contado;;;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;3744;7953;6;61
CLIN14036;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;La Rioja;NO;NO;NO;Medio;NO DATA;Averia grave;NO;3015;23045;4;45
CLIN14037;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Pontevedra;NO;SI;NO;NA;NO DATA;Averia muy grave;SI;4833;6004;4;51
CLIN14038;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Malaga;NO;NO;NO;Medio;NO DATA;No;NO;3160;7696;5;55
CLIN14039;B;TIPO1;FUEL 2;Media;M;Financiera Banco;CASADO;F;Empresa;Barcelona;SI;NO;NO;Alto;SI;No;NO;3435;12783;4;39
CLIN14040;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;SI;NO;Alto;NO DATA;No;NO;3160;12119;4;38
CLIN14041;B;TIPO1;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Valladolid;NO;NO;NO;Medio;SI;Averia muy grave;SI;1886;18786;4;38
CLIN14042;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Toledo;NO;NO;NO;Alto;NO DATA;Averia grave;NO;1144;10259;6;50
CLIN14043;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Toledo;NO;NO;NO;Alto;SI;Averia muy grave;SI;1708;2391;4;36
CLIN14044;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Cantabria;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;2415;10035;7;54
CLIN14045;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;2390;4430;7;57
CLIN14046;B;TIPO1;FUEL 1;Media;M;Otros;SOLTERO;F;Empresa;Badajoz;NO;NO;NO;NA;NO DATA;No;SI;1708;14413;8;53
CLIN14047;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Santa Cruz de Tenerife;NO;NO;NO;Alto;SI;No;SI;2563;4988;7;62
CLIN14048;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Valencia;NO;NO;NO;NA;NO DATA;No;NO;1886;7160;7;47
CLIN14049;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Valencia;NO;NO;NO;Alto;SI;No;NO;2908;10467;7;37
CLIN14050;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Soria;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;1708;10666;5;53
CLIN14051;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Alicante;NO;NO;NO;Medio-Bajo;NO DATA;No;SI;1886;2076;4;40
CLIN14052;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;SI;NO;Alto;NO DATA;No;NO;1886;15096;4;44
CLIN14053;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Zaragoza;NO;NO;NO;Medio-Bajo;NO DATA;No;SI;1886;13831;8;39
CLIN14054;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Sevilla;NO;NO;NO;Alto;SI;No;NO;1708;12262;7;60
CLIN14055;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Medio;NO DATA;No;NO;2532;10133;5;61
CLIN14056;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Baleares;SI;NO;NO;NA;NO DATA;Averia leve;NO;1708;11399;6;41
CLIN14057;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;4726;4516;5;45
CLIN14058;B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Funcionario;Murcia;NO;NO;NO;NA;NO DATA;No;SI;2269;20672;7;55
CLIN14059;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Burgos;NO;NO;NO;Medio-Bajo;SI;No;NO;2390;13423;7;57
CLIN14060;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;3627;0;5;65
CLIN14061;B;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Albacete;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;1538;5043;7;44
CLIN14062;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Murcia;NO;NO;NO;Alto;SI;No;SI;1538;6253;7;62
CLIN14063;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Burgos;NO;SI;NO;Alto;NO DATA;No;NO;1538;10536;4;51
CLIN14064;B;TIPO1;FUEL 1;Media;M;Contado;OTROS;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;2326;18467;7;39
CLIN14065;B;TIPO1;FUEL 1;Media;M;Financiera Banco;CASADO;F;Empresa;Cordoba;NO;NO;NO;Medio;NO DATA;No;NO;1680;16622;5;40
CLIN14066;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Tarragona;NO;NO;NO;Otros;SI;No;NO;2392;30964;6;51
CLIN14067;B;TIPO1;FUEL 1;Media;M;Financiera Banco;CASADO;M;Empresa;Valladolid;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;3950;32752;3;55
CLIN14068;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Alicante;NO;SI;NO;Medio-Bajo;NO DATA;No;NO;2944;13471;7;43
CLIN14069;B;TIPO1;FUEL 1;Media;M;Contado;;;Empresa;Barcelona;SI;NO;NO;Alto;SI;No;NO;3214;21845;7;44
CLIN14070;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;5069;12146;2;42
CLIN14071;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;4039;14135;6;40
CLIN14072;B;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Alicante;NO;SI;NO;Medio;NO DATA;Averia muy grave;SI;3506;20055;7;47
CLIN14073;B;TIPO6;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Barcelona;SI;SI;NO;Medio;NO DATA;Averia muy grave;SI;3490;12900;4;50
CLIN14074;B;TIPO6;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Ciudad Real;SI;NO;NO;Medio-Bajo;NO DATA;No;SI;1708;9435;7;55
CLIN14075;B;TIPO6;FUEL 1;Alta;M;Otros;CASADO;F;Funcionario;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;1985;14564;3;54
CLIN14076;B;TIPO6;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;Averia leve;SI;1538;9348;6;44
CLIN14077;B;TIPO6;FUEL 1;Alta;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia grave;NO;2603;4972;4;47
CLIN14078;B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Alicante;NO;SI;NO;Medio-Bajo;NO DATA;Averia leve;SI;2794;15519;4;61
CLIN14079;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Autonomo;Murcia;NO;NO;NO;Alto;NO DATA;No;SI;7452;14246;4;59
CLIN14080;B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;No;NO;4031;22039;4;53
CLIN14081;B;TIPO1;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Tarragona;NO;NO;NO;NA;NO DATA;No;NO;1577;0;7;59
CLIN14082;B;TIPO1;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;Averia muy grave;SI;1708;6880;5;59
CLIN14083;B;TIPO1;FUEL 2;Alta;M;Contado;SOLTERO;M;Empresa;Burgos;NO;NO;NO;NA;SI;Averia grave;NO;2353;22778;5;42
CLIN14084;B;TIPO1;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Pontevedra;SI;SI;NO;Alto;NO DATA;Averia muy grave;SI;1708;14470;7;61
CLIN14085;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Asturias;NO;NO;NO;NA;NO DATA;Averia muy grave;SI;1381;23083;7;45
CLIN14086;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Pontevedra;SI;SI;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;1886;8932;5;56
CLIN14087;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Toledo;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;3490;13947;7;46
CLIN14088;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Sevilla;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;1513;5136;5;51
CLIN14089;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia muy grave;SI;4771;26274;4;48
CLIN14090;B;TIPO1;FUEL 1;Media;A;Contado;CASADO;M;Empresa;Toledo;NO;NO;NO;Alto;NO DATA;No;NO;4000;7964;7;44
CLIN14091;B;TIPO1;FUEL 1;Media;A;Otros;CASADO;M;Autonomo;Pontevedra;SI;SI;NO;NA;SI;No;NO;7928;26193;5;42
CLIN14092;B;TIPO1;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Jaen;NO;NO;NO;Medio;SI;Averia muy grave;SI;2782;11756;6;62
CLIN14093;B;TIPO1;FUEL 1;Alta;M;Contado;CASADO;F;Empresa;Cantabria;SI;NO;NO;Alto;SI;Averia grave;NO;2684;14582;5;58
CLIN14094;B;TIPO1;FUEL 1;Alta;M;Contado;SOLTERO;M;Empresa;Barcelona;NO;SI;NO;Alto;NO DATA;Averia grave;NO;2436;13095;6;40
CLIN14095;B;TIPO1;FUEL 1;Alta;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;1259;22089;4;56
CLIN14096;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Malaga;SI;NO;NO;NA;SI;Averia muy grave;SI;3145;7207;4;49
CLIN14097;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Lacoruna;NO;NO;NO;Medio-Bajo;SI;No;NO;3145;12771;4;46
CLIN14098;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Salamanca;SI;NO;NO;Medio-Bajo;SI;No;SI;3145;16272;5;45
CLIN14099;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Alicante;NO;NO;NO;Medio;SI;No;NO;4089;10977;4;46
CLIN14100;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;6026;4182;5;59
CLIN14101;B;TIPO1;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Sevilla;NO;NO;NO;Medio;NO DATA;No;NO;4995;10960;4;57
CLIN14102;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Cantabria;NO;NO;NO;Medio;SI;No;NO;2436;12084;6;37
CLIN14103;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Valladolid;SI;NO;NO;Alto;NO DATA;No;NO;2267;0;6;70
CLIN14104;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;NA;SI;No;NO;4350;19527;5;37
CLIN14105;B;TIPO6;FUEL 2;Media;M;Otros;SOLTERO;F;Empresa;Navarra;NO;NO;NO;Medio;SI;Averia grave;SI;4600;13739;4;37
CLIN14106;B;TIPO6;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Alicante;NO;NO;NO;Medio;SI;No;NO;6829;14369;2;61
CLIN14107;B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia muy grave;SI;3935;16352;4;60
CLIN14108;B;TIPO6;FUEL 1;Media;M;Financiera Banco;CASADO;M;Empresa;Gerona;NO;NO;NO;Alto;SI;Averia muy grave;SI;4703;22096;2;53
CLIN14109;B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;NO;SI;NO;Alto;NO DATA;Averia grave;NO;2473;5426;2;63
CLIN14110;B;TIPO1;FUEL 2;Media;M;Financiera Banco;SOLTERO;F;Empresa;Pontevedra;SI;SI;NO;Medio;SI;No;NO;3844;26309;3;55
CLIN14111;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Alicante;SI;NO;NO;NA;SI;No;NO;3844;16384;4;60
CLIN14112;B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;SI;NO;NA;NO DATA;No;NO;3145;17329;4;44
CLIN14113;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;F;Empresa;Sevilla;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;3844;10538;4;44
CLIN14114;B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;7827;12601;2;50
CLIN14115;B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Segovia;NO;NO;NO;Medio-Bajo;SI;No;NO;7244;15252;4;62
CLIN14116;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Navarra;NO;NO;NO;Alto;SI;No;NO;7060;13796;2;55
CLIN14117;B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Badajoz;NO;SI;NO;Medio-Bajo;SI;Averia leve;NO;5451;23380;4;44
CLIN14118;B;TIPO1;FUEL 2;Media;M;Financiera Banco;CASADO;M;Empresa;Tarragona;NO;NO;NO;Medio-Bajo;SI;No;NO;5451;16163;2;48
CLIN14119;B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Las Palmas;NO;NO;NO;Alto;SI;No;NO;3023;3642;4;51
CLIN14120;B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Burgos;SI;NO;NO;Medio;SI;No;NO;3023;8784;2;58
