CODE,PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia_,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,PROVINCIA,Campanna1,Campanna2,Campanna3,Zona _Renta,REV_Garantia,Averia_grave,QUEJA_CAC,EDAD_COCHE,COSTE_VENTA,km_anno,Mas_1_coche,Edad Cliente
4934,1,0,0,1,1,2,4,1,1,0,1,0,0,2,1,3,0,3.27,2464,4547,0,58
4940,1,0,0,1,1,2,0,1,1,0,1,0,0,0,1,3,0,3.22,2464,12620,1,50
4954,1,0,0,1,1,2,0,1,1,11,1,0,0,3,1,3,0,3.1,2464,14583,0,42
4961,1,0,0,1,1,2,0,1,1,32,1,0,0,2,1,3,0,3.03,4524,11966,1,54
4978,1,0,0,1,1,0,0,1,1,50,1,0,0,1,1,3,0,2.51,6765,17082,1,44
4997,1,0,0,1,1,2,2,0,2,13,1,0,0,2,1,3,0,2.95,2464,15759,0,39
5000,1,0,0,1,1,2,0,1,1,2,1,0,0,3,1,3,0,2.67,4524,4279,1,55
5039,1,0,0,2,1,2,0,1,0,26,1,0,0,3,1,0,0,3.8,4750,14552,1,57
5064,1,0,0,2,1,3,0,1,1,27,1,0,0,3,1,3,1,3.54,3453,6176,1,40
5103,1,0,0,2,1,0,0,1,1,39,0,0,0,3,1,0,0,3.86,1750,16728,0,56
5123,1,0,0,2,1,3,0,1,1,33,1,0,0,3,1,1,1,3.56,1750,7515,0,48
5150,1,0,0,2,1,2,4,1,1,35,1,0,0,1,1,3,0,3.67,2615,4918,0,52
5158,1,0,0,2,1,2,0,1,2,36,1,0,0,3,1,1,1,3.47,3384,13446,0,38
5171,1,0,0,2,1,3,0,0,1,32,0,0,0,0,1,0,0,3.25,1750,11410,1,40
5173,1,0,0,2,1,0,4,1,1,32,0,0,0,2,1,3,0,3.37,1750,20016,0,61
5178,1,0,0,2,1,3,0,1,1,22,0,0,0,2,1,3,1,3.58,1750,14770,0,48
5188,1,0,0,2,1,2,4,1,1,27,1,0,0,3,1,3,0,3.81,2615,14900,0,40
5210,1,0,0,2,1,3,0,1,1,8,0,0,0,0,1,3,0,3.19,1446,14701,1,54
5216,1,0,0,2,1,0,0,1,1,32,1,0,0,0,1,0,0,3.6,3453,22153,1,39
5222,1,0,0,2,1,2,4,1,1,30,1,0,0,3,1,1,0,3.62,2615,9090,0,41
5226,1,0,0,2,1,2,0,0,1,30,1,0,0,3,1,3,0,3.79,2615,4950,0,38
5230,1,0,0,2,1,2,0,0,1,39,1,0,0,1,1,2,1,3.52,4750,10478,1,54
5249,1,0,0,2,1,3,0,1,1,32,0,1,0,0,1,0,1,3.62,1750,13344,0,43
5274,1,0,0,2,1,3,0,1,1,8,1,0,0,2,1,3,0,3.43,1934,7961,0,60
5283,1,0,0,2,1,3,0,1,1,52,0,1,0,0,1,3,0,3.51,3590,18302,0,44
5305,1,0,0,2,1,2,4,1,1,22,1,0,0,1,1,3,0,3.48,2464,18561,0,57
5375,1,0,0,2,1,2,0,1,1,4,1,0,0,0,0,3,0,3.26,2615,0,0,28
5430,1,0,0,2,1,3,0,0,1,32,1,0,0,2,1,3,0,3.14,3453,7910,1,42
5436,1,0,0,2,1,0,4,1,2,48,1,0,0,0,1,3,1,3.17,1750,18931,0,31
5475,1,0,0,2,1,2,0,1,1,45,1,0,0,3,1,3,0,3.01,4524,2828,1,43
5484,1,0,0,2,1,3,4,1,2,37,1,0,0,1,1,1,0,3.07,3453,11806,1,61
5489,1,0,0,2,1,3,4,1,1,2,1,0,0,0,1,0,0,2.94,3453,14388,1,37
5511,1,0,0,2,1,2,4,1,1,31,1,0,0,1,1,3,0,3.11,2464,25481,0,58
5517,1,0,0,2,1,3,0,1,1,8,1,0,0,0,1,3,0,3.12,1750,18181,0,61
5518,1,0,0,2,1,0,4,1,1,45,1,0,0,0,1,3,0,3.01,1750,15297,0,54
5587,1,0,0,2,1,0,0,0,1,7,1,0,0,0,1,3,0,3.0,1750,11802,0,41
5628,1,0,0,2,1,2,0,1,1,32,1,0,0,2,1,3,0,2.54,2832,11775,0,55
5637,1,0,0,2,1,2,0,1,1,32,1,0,0,0,1,3,0,3.02,2464,15617,1,56
5647,1,0,0,2,1,3,0,1,1,41,0,0,0,3,1,1,0,2.81,1750,15192,0,57
5650,1,0,0,2,1,3,0,0,1,50,0,0,0,0,1,0,0,2.95,1750,13852,0,64
5653,1,0,0,2,1,2,4,1,1,32,1,0,0,2,1,1,0,2.83,2464,24541,0,50
5677,1,0,0,2,1,0,0,1,1,46,0,0,0,3,0,3,0,2.88,1750,0,0,52
5694,1,0,0,2,1,3,4,1,1,2,0,0,0,2,1,0,0,2.96,3590,20892,0,60
5734,1,0,0,2,1,2,0,1,1,52,1,0,0,2,1,3,0,2.62,2832,14711,0,26
5759,1,0,0,2,1,3,0,1,1,32,0,0,0,0,1,3,0,2.89,1750,8882,1,54
5763,1,0,0,2,1,3,0,1,1,2,1,0,0,2,1,3,0,2.9,3453,20126,1,38
5796,1,0,0,2,0,2,0,1,1,32,1,0,0,2,1,3,0,3.47,2548,15788,0,61
5807,1,0,0,2,0,0,0,0,1,7,1,0,0,0,1,3,0,3.84,1684,10733,0,47
5820,1,0,0,2,0,0,0,1,1,33,0,1,0,2,1,3,0,3.4,1684,13255,0,71
5826,1,0,0,2,0,2,0,1,0,32,1,0,0,2,1,3,1,3.18,2398,21936,0,33
5927,1,0,0,0,1,2,0,1,1,8,1,0,0,0,1,3,0,2.88,4238,10620,0,48
5930,1,0,0,0,1,3,0,1,1,23,0,0,0,1,1,3,1,2.94,3524,5758,0,27
5940,1,5,1,2,1,2,0,0,1,39,1,0,0,3,1,0,0,3.84,3375,10651,0,45
5963,1,5,1,2,1,0,0,1,1,32,0,0,0,2,1,0,0,3.61,2510,14896,0,42
5964,1,5,1,2,1,2,2,1,1,42,1,0,0,0,1,1,0,3.62,3375,17795,1,39
5966,1,5,1,2,1,3,4,1,1,32,0,1,0,2,1,2,1,3.63,2510,27830,0,45
5994,1,5,1,2,1,2,2,1,2,27,1,0,0,1,1,3,0,3.57,3375,24179,0,58
6004,1,5,1,2,1,2,4,1,1,36,1,0,0,2,1,0,0,3.59,5890,18119,1,67
6015,1,5,1,2,1,3,0,0,1,48,0,0,0,1,1,2,1,3.46,3706,11959,0,50
6036,1,5,1,2,1,3,0,1,1,4,1,0,0,1,1,0,0,3.43,2510,24864,0,45
6040,1,5,1,2,1,3,0,0,1,25,0,0,0,3,1,2,1,3.23,2510,22468,0,61
6091,1,5,1,2,1,0,0,1,1,32,0,0,0,2,1,1,1,3.09,2510,20476,0,53
6117,1,5,1,2,1,2,0,1,2,22,1,0,0,3,1,0,0,3.06,3226,25042,0,38
6122,1,5,1,2,1,2,2,1,0,33,1,0,0,1,1,2,1,2.84,3226,24249,0,48
6129,1,5,1,2,1,0,0,0,1,48,0,0,0,0,1,0,0,3.02,2510,26146,0,56
6182,1,5,1,2,1,3,0,1,1,15,0,0,0,1,1,3,0,3.1,2510,22535,0,58
6218,1,5,1,2,1,0,0,1,1,45,0,0,0,1,1,2,1,2.88,3765,43264,1,55
6226,1,5,1,2,1,3,4,0,1,47,0,0,0,3,1,2,1,2.81,2510,27365,0,54
6253,1,5,1,2,1,3,0,0,1,45,0,0,0,3,1,2,1,2.92,2510,14272,0,45
6273,1,5,1,2,1,2,4,1,1,32,1,0,0,2,1,3,0,2.69,5666,11181,1,43
6285,1,5,1,2,1,0,0,1,1,12,0,0,0,0,1,3,1,2.74,2510,27843,1,62
6292,1,5,1,2,1,2,0,1,2,49,1,0,0,0,1,3,0,2.7,3226,19597,1,61
6306,1,5,1,2,1,0,0,1,1,32,0,0,0,2,1,3,0,2.3,2738,9102,0,42
6325,1,5,1,2,1,3,4,1,1,36,0,0,0,2,0,3,0,2.01,2510,0,0,43
6338,1,5,1,2,1,3,0,1,1,5,0,0,0,3,0,3,0,2.52,2878,0,0,67
6339,1,5,1,2,1,3,0,1,1,35,0,0,0,3,0,3,0,2.66,2510,0,0,53
6341,1,5,1,2,1,3,4,1,1,49,0,0,0,2,1,1,1,2.65,2878,26537,0,59
6352,1,5,1,2,1,2,0,1,1,32,1,0,0,0,1,3,0,2.69,3226,27936,1,57
6417,1,5,1,2,1,0,0,0,1,43,0,0,0,0,1,3,0,2.21,2738,26109,0,39
6418,1,5,1,2,1,2,0,1,1,4,1,0,0,3,1,3,0,2.37,6006,9197,1,59
6473,1,5,1,2,1,0,0,1,2,40,0,0,0,3,0,2,1,2.17,2738,0,0,51
6497,1,5,1,2,1,0,0,0,1,32,0,0,0,0,1,3,0,2.1,3765,45489,1,51
6530,1,5,1,2,1,2,4,1,1,45,0,0,1,3,0,3,0,1.76,3089,0,0,47
6537,1,5,1,2,1,0,4,1,1,3,1,0,0,3,0,3,0,2.0,6249,0,0,53
6573,1,5,1,2,1,3,0,1,1,16,0,0,0,1,0,3,0,1.67,2510,0,0,34
6586,1,5,1,2,1,1,4,1,1,37,0,0,0,1,1,3,0,1.81,3765,40278,1,53
6626,1,5,1,2,1,3,0,1,1,47,0,0,0,1,0,3,0,1.68,2970,0,0,26
6627,1,5,1,2,1,2,4,1,1,48,0,0,1,1,0,3,0,1.65,2786,0,0,33
6674,1,5,1,2,1,2,4,1,1,27,1,0,1,1,0,3,0,1.29,3954,0,0,70
6698,1,5,1,2,1,0,4,1,1,50,0,0,0,1,0,3,0,1.25,2434,0,0,57
6708,1,0,1,2,1,0,0,0,1,0,0,1,0,3,1,2,1,3.63,2510,18423,0,61
6717,1,0,1,2,1,3,0,1,1,45,1,0,0,0,1,2,1,3.37,3765,30394,1,37
6731,1,0,1,2,1,3,3,1,2,16,0,0,0,3,1,2,1,3.76,2510,25158,0,52
6759,1,0,1,2,1,2,0,1,1,32,1,1,0,0,1,2,1,3.76,3375,15813,0,41
6760,1,0,1,2,1,3,4,0,1,32,0,0,0,0,1,0,0,3.67,2510,22596,1,56
6805,1,0,1,2,1,3,0,1,1,24,1,0,0,0,1,1,0,3.32,2510,20196,1,55
6818,1,0,1,2,1,0,0,0,1,7,0,0,0,3,1,1,0,3.4,2510,28613,0,37
6827,1,0,1,2,1,2,0,0,1,8,1,0,0,0,1,2,1,3.52,5890,12208,1,52
6829,1,0,1,2,1,2,0,1,1,8,1,0,0,0,1,2,1,3.58,5215,27528,0,44
6831,1,0,1,2,1,2,4,1,1,30,1,0,0,3,1,2,1,3.51,3375,8143,0,61
6838,1,0,1,2,1,2,0,1,1,35,1,0,0,2,1,3,0,3.79,3375,27805,0,53
6864,1,0,1,2,1,0,0,1,1,8,1,0,0,0,1,0,0,3.64,4593,13985,1,59
6872,1,0,1,2,1,0,0,1,1,4,1,0,0,3,1,2,1,3.57,4593,15389,0,37
6875,1,0,1,2,1,2,0,1,1,19,1,0,0,0,1,2,1,3.54,3375,7619,0,58
6878,1,0,1,2,1,0,0,1,1,32,0,1,0,0,1,2,1,3.53,3765,32130,1,42
6889,1,0,1,2,1,0,4,1,1,37,0,0,0,4,1,0,0,3.46,2510,21643,0,42
6904,1,0,1,2,1,3,0,1,1,36,1,0,0,3,1,1,0,3.27,4137,18774,1,41
6907,1,0,1,2,1,3,0,0,1,7,1,0,0,3,0,2,1,3.51,2510,0,0,22
6915,1,0,1,2,1,3,0,0,1,47,0,0,0,2,1,2,1,3.44,2510,27628,0,62
6916,1,0,1,2,1,2,4,1,1,50,1,0,0,0,1,1,0,3.44,3226,18369,1,44
6934,1,0,1,2,1,2,0,1,1,25,1,0,0,0,1,1,0,3.37,3226,16651,1,52
6943,1,0,1,2,1,3,4,1,1,8,1,0,0,0,1,0,0,3.35,4593,31254,1,38
6954,1,0,1,2,1,2,4,1,1,27,1,0,0,1,1,0,0,3.34,3226,25561,0,57
6989,1,0,1,2,1,2,0,1,1,32,1,0,0,2,1,1,0,3.27,3375,25690,0,41
6991,1,0,1,2,1,0,0,1,1,11,0,1,0,3,1,3,0,3.26,2510,29657,0,57
6992,1,0,1,2,1,2,0,1,1,43,1,0,0,3,1,2,1,3.26,3226,15209,0,53
7010,1,0,1,2,1,3,4,0,1,40,0,1,0,0,1,2,1,3.21,2510,18715,0,39
7059,1,0,1,2,1,2,4,0,2,38,1,0,0,3,1,0,0,3.2,3226,8595,0,46
7060,1,0,1,2,1,0,0,0,1,32,0,0,0,0,1,2,1,3.2,2510,20174,0,42
7069,1,0,1,2,1,0,4,1,1,32,1,0,0,2,1,2,1,3.23,3765,30306,1,49
7078,1,0,1,2,1,0,0,1,1,32,1,0,0,1,1,2,1,3.18,2510,28761,0,48
7080,1,0,1,2,1,2,0,1,1,32,1,0,0,2,1,0,0,3.1,3226,20532,0,54
7096,1,0,1,2,1,2,0,0,2,16,1,0,0,2,1,1,0,3.08,3226,22097,0,58
7098,1,0,1,2,1,0,0,1,1,32,0,0,0,2,1,2,1,2.94,2510,14360,0,49
7100,1,0,1,2,1,2,0,0,1,19,1,1,0,3,1,2,1,3.11,3226,21810,0,50
7104,1,0,1,2,1,2,4,1,1,43,1,0,0,3,1,0,0,2.67,2920,18968,0,61
7107,1,0,1,2,1,2,0,0,1,32,1,0,0,0,1,2,1,3.04,3226,24641,0,48
7111,1,0,1,2,1,3,0,1,1,2,0,0,0,1,1,1,0,3.11,2510,11433,0,48
7125,1,0,1,2,1,2,4,1,1,32,1,0,0,2,1,0,0,2.68,4838,33193,1,59
7137,1,0,1,2,1,0,0,1,1,8,1,0,0,3,1,2,1,3.12,2510,17489,0,42
7142,1,0,1,2,1,0,0,1,1,32,0,0,0,0,1,2,1,2.96,2510,16105,1,57
7145,1,0,1,2,1,2,0,1,1,32,1,0,0,0,1,2,1,3.11,3226,18137,0,60
7149,1,0,1,2,1,2,0,1,1,12,1,0,0,3,1,0,0,3.02,4380,50764,1,54
7160,1,0,1,2,1,0,0,1,1,32,0,1,0,0,1,1,0,3.1,3765,30637,1,43
7206,1,0,1,2,1,0,0,0,1,8,0,0,0,2,1,2,1,2.79,2510,12477,0,51
7228,1,0,1,2,1,2,0,0,1,8,1,0,0,0,1,3,1,2.88,3226,18409,1,59
7229,1,0,1,2,1,2,2,1,1,31,1,0,0,0,1,1,0,2.85,3226,15715,1,50
7232,1,0,1,2,1,2,0,1,2,33,1,0,0,0,1,2,1,2.82,3226,20436,0,42
7249,1,0,1,2,1,3,0,1,1,19,0,1,0,3,1,1,0,2.75,3765,56633,1,55
7251,1,0,1,2,1,2,0,1,1,24,1,0,0,0,1,2,1,2.84,4838,31771,1,53
7281,1,0,1,2,1,0,0,1,1,8,1,0,0,0,1,2,1,2.44,2510,26262,1,54
7342,1,0,1,2,1,0,0,1,1,32,0,0,0,0,1,1,0,2.37,2738,24174,1,42
7360,1,0,1,2,1,3,4,1,1,9,1,0,0,3,1,3,1,2.6,5145,42998,1,50
7363,1,0,1,2,1,3,0,1,1,27,0,0,0,0,1,3,0,2.76,3765,41882,1,43
7367,1,0,1,2,1,2,0,1,1,8,1,0,1,2,0,3,0,2.02,4350,0,1,35
7369,1,0,1,2,1,2,4,0,1,21,1,0,0,0,1,3,0,2.71,3226,25277,1,55
7373,1,0,1,2,1,2,0,0,1,33,1,0,0,3,1,2,1,2.67,5666,23876,1,52
7427,1,0,1,2,1,0,0,1,1,32,0,0,0,0,0,0,0,1.91,2510,0,1,47
7437,1,0,1,2,1,2,0,1,1,37,1,0,0,0,1,3,0,2.21,3452,25082,1,51
7438,1,0,1,2,1,2,0,1,1,4,1,0,0,0,0,1,0,2.01,3226,0,1,45
7439,1,0,1,2,1,0,0,1,1,27,0,0,0,3,1,3,0,2.54,3174,22530,0,45
7441,1,0,1,2,1,2,0,1,1,39,1,0,0,2,1,2,1,2.44,3226,14032,0,66
7443,1,0,1,2,1,2,4,1,1,32,1,0,1,0,1,3,0,2.35,2738,22359,1,61
7460,1,0,1,2,1,2,3,0,1,32,1,0,0,0,0,3,0,2.19,3452,0,0,65
7464,1,0,1,2,1,0,0,0,1,8,1,0,0,3,1,1,0,2.69,2510,12227,0,47
7489,1,0,1,2,1,0,0,1,1,39,0,0,0,2,1,3,0,2.52,2878,11880,0,38
7502,1,0,1,2,1,2,4,1,1,8,1,0,0,3,1,3,0,2.68,3226,28777,0,54
7511,1,0,1,2,1,2,0,1,2,32,1,0,1,0,1,3,0,2.24,4935,32592,1,58
7514,1,0,1,2,1,0,0,0,1,32,0,0,0,2,0,3,0,1.81,2510,0,0,59
7522,1,0,1,2,1,0,4,1,1,32,0,0,0,0,1,2,1,2.6,2878,25816,0,44
7529,1,0,1,2,1,0,0,1,1,35,1,0,0,3,1,3,1,2.57,3765,55201,0,43
7549,1,0,1,2,1,2,0,0,2,22,1,0,0,3,1,3,0,2.68,3226,15129,0,62
7558,1,0,1,2,1,2,0,0,1,12,1,0,0,3,1,3,0,2.39,3452,19684,0,53
7567,1,0,1,2,1,3,0,1,1,32,0,0,0,2,0,3,0,1.99,2510,0,0,69
7605,1,0,1,2,1,3,0,1,1,25,0,0,0,3,1,3,0,2.24,2738,29258,0,55
7621,1,0,1,2,1,2,4,1,1,48,1,0,0,3,1,3,0,2.29,3452,27899,0,44
7622,1,0,1,2,1,0,0,1,1,19,1,0,0,2,1,0,0,2.14,4593,24371,1,48
7633,1,0,1,2,1,2,0,1,1,49,0,0,1,2,0,0,0,1.85,3089,0,0,47
7637,1,0,1,2,1,2,4,1,1,12,1,0,0,2,1,3,1,2.25,3452,19680,0,61
7673,1,0,1,2,1,0,0,0,1,2,1,0,0,3,1,3,0,2.27,4935,12785,0,33
7680,1,0,1,2,1,0,0,0,1,47,0,0,0,0,0,3,0,2.2,2738,0,0,26
7682,1,0,1,2,1,2,4,1,1,36,0,0,1,1,0,2,1,1.68,4002,0,0,38
7721,1,0,1,2,1,0,0,0,1,8,0,0,0,1,0,3,0,2.06,2510,0,0,29
7765,1,0,1,2,1,2,4,1,2,25,1,0,0,0,1,3,0,2.08,5208,33874,1,41
7784,1,0,1,2,1,2,4,1,1,46,1,0,0,3,0,3,0,2.01,3226,0,0,67
7855,1,0,1,2,1,2,4,1,1,8,1,0,0,3,0,3,0,2.0,3226,0,0,38
7861,1,0,1,2,1,0,0,1,1,48,0,0,0,0,0,3,0,1.92,2510,0,1,57
7866,1,0,1,2,1,2,4,1,1,27,1,0,0,3,0,3,0,1.96,3226,0,0,22
7867,1,0,1,2,1,0,0,0,1,32,1,0,0,0,0,3,0,1.93,4593,0,1,34
7869,1,0,1,2,1,2,0,0,1,8,0,0,1,1,0,3,0,1.6,4002,0,0,57
7873,1,0,1,2,1,3,0,1,1,8,0,0,0,0,0,3,0,1.87,2510,0,0,38
7897,1,0,1,2,1,3,0,1,1,12,0,0,0,2,1,2,1,1.85,3765,36065,1,42
7901,1,0,1,2,1,0,0,1,1,32,0,0,0,2,0,3,0,1.79,2510,0,0,54
7950,1,0,1,2,1,2,0,1,1,37,0,0,1,3,0,3,0,1.84,3089,0,0,34
7980,1,0,1,2,1,2,4,1,1,37,0,0,1,1,0,3,0,1.65,3089,0,0,35
7984,1,0,1,2,1,2,4,0,1,45,0,0,1,1,0,3,0,1.26,3954,0,0,48
8028,1,0,1,2,1,3,0,0,1,43,0,0,0,1,0,3,0,1.44,2434,0,0,68
8030,1,0,1,2,1,2,0,0,1,32,0,0,1,1,0,3,1,1.37,5931,0,1,38
8064,1,0,1,2,1,2,4,1,1,27,1,0,1,1,0,3,0,1.29,3954,0,0,34
8072,1,0,1,2,1,2,4,1,1,22,0,0,1,1,0,3,0,1.47,3954,0,0,49
8085,1,0,1,2,1,2,4,0,1,32,1,0,1,1,0,3,0,1.26,3954,0,0,47
8094,1,0,1,2,1,3,0,1,1,8,0,0,1,1,0,3,0,1.29,3651,0,1,33
8106,1,0,1,2,1,3,0,1,2,35,0,0,1,1,0,3,0,1.26,3651,0,1,67
8110,1,0,1,2,1,2,0,1,1,32,1,0,1,1,0,3,0,1.3,3954,0,0,56
8166,1,0,1,2,0,2,0,1,1,27,1,0,0,3,1,2,1,3.34,7499,33947,1,56
8169,1,0,1,2,0,3,0,1,1,32,1,0,0,0,1,0,0,3.25,5986,8984,1,61
8182,1,0,1,2,0,2,0,0,1,32,1,0,0,1,1,2,1,3.1,4447,12724,0,57
8217,1,0,1,2,0,2,0,1,1,22,1,0,1,3,1,3,0,2.26,4341,23049,1,37
8242,1,0,1,2,0,0,4,1,1,8,0,0,1,1,0,3,0,1.27,4830,0,1,46
8251,1,0,1,2,0,2,4,1,1,32,0,0,1,1,0,3,0,1.6,3873,0,0,53
8271,2,3,0,2,1,0,0,1,1,8,0,0,0,0,0,0,0,9.12,2869,10973,1,53
8272,2,3,0,2,1,3,0,0,1,19,1,0,0,3,1,2,1,8.88,1581,6693,0,41
8294,2,3,0,2,1,0,0,1,1,48,0,0,0,2,1,1,0,8.79,2409,6386,0,35
8308,2,3,0,2,1,0,0,1,1,8,0,0,0,3,1,2,1,8.81,2409,13333,0,51
8326,2,3,0,2,1,0,0,1,1,2,0,0,0,3,1,1,0,8.81,2593,2538,0,44
8328,2,3,0,2,1,0,0,0,1,22,0,0,0,3,0,2,1,8.81,2501,13733,0,45
8342,2,3,0,2,1,0,0,0,1,11,0,0,0,2,1,3,1,8.67,1932,15143,0,57
8344,2,3,0,2,1,0,0,1,1,16,0,0,0,0,0,2,1,8.67,2760,11439,0,59
8371,2,3,0,2,1,3,0,1,2,48,0,0,0,3,1,3,0,8.57,2920,9246,0,60
8372,2,3,0,2,1,0,0,1,1,38,0,0,0,2,0,3,0,8.1,3424,9273,0,48
8424,2,3,0,2,1,0,0,1,2,32,0,0,0,2,0,2,1,8.01,2576,9871,0,49
8440,2,3,0,2,1,0,0,0,1,8,0,0,0,0,0,1,0,7.62,1932,8874,1,43
8442,2,3,0,2,1,0,0,0,1,32,0,0,0,1,0,0,0,7.68,4485,9676,1,33
8444,2,3,0,2,1,0,4,1,1,25,0,0,0,3,1,2,1,7.43,2990,11046,0,48
8465,2,3,0,2,1,0,0,0,1,22,0,0,0,1,0,2,1,7.35,2852,11238,0,58
8475,2,3,0,2,1,0,0,0,1,48,0,0,0,0,1,2,1,7.34,3358,6126,0,43
8483,2,3,0,2,1,0,0,0,1,8,0,1,0,3,0,2,1,6.93,2666,17339,0,52
8544,2,3,0,2,1,0,0,0,1,27,0,0,0,2,0,2,1,9.59,3115,21186,0,58
8551,2,3,0,2,1,0,0,0,1,19,0,0,0,3,0,2,1,9.7,7413,11250,0,37
8575,2,3,0,2,1,3,0,1,1,16,0,0,0,3,0,0,1,9.69,5895,14301,1,52
8583,2,3,0,2,1,0,0,0,1,8,0,0,0,1,0,2,1,9.67,4022,10306,0,39
8588,2,3,0,2,1,0,0,1,1,8,0,0,0,2,0,1,0,9.75,3378,13292,0,49
8596,2,3,0,2,1,3,0,1,1,8,1,0,0,0,1,2,1,9.67,4390,8171,0,43
8600,2,3,0,2,1,0,0,1,1,41,1,0,0,1,1,3,0,9.59,1178,12713,0,44
8603,2,3,0,2,1,0,3,1,1,2,0,0,0,0,1,2,1,9.15,1765,8524,0,62
8664,2,3,0,2,1,3,0,1,1,32,0,0,0,0,1,2,1,9.26,1472,19164,0,43
8670,2,3,0,2,1,2,0,1,1,0,0,0,0,2,0,2,1,9.39,2576,17284,0,43
8688,2,3,0,2,1,3,0,1,1,48,0,0,0,2,1,1,0,9.34,2392,13000,0,69
8699,2,3,0,2,1,3,0,1,1,19,0,0,0,2,0,2,1,9.34,2576,7543,0,51
8727,2,3,0,2,1,0,0,1,1,23,0,0,0,2,0,1,0,9.28,1748,6856,0,45
8761,2,3,0,2,1,3,0,1,1,19,0,0,0,3,0,2,1,9.67,4390,11812,0,47
8765,2,3,0,2,1,0,0,1,1,45,0,0,0,0,0,0,0,9.37,1472,17184,0,59
8769,2,3,0,2,1,0,0,1,1,32,0,0,0,0,0,2,1,9.27,3117,16639,0,38
8770,2,3,0,2,1,0,0,0,1,43,0,0,0,0,1,0,0,9.34,1472,8926,0,52
8776,2,3,0,2,1,0,0,0,1,8,0,0,0,3,0,2,1,9.17,5131,0,0,57
8817,2,3,0,2,1,0,0,1,1,30,0,0,0,0,1,2,1,8.79,2409,5896,1,51
8819,2,3,0,2,1,3,0,0,1,8,0,0,0,2,1,0,0,8.92,2593,21390,0,62
8831,2,3,0,2,1,0,4,1,1,22,0,0,0,0,0,2,1,8.76,2501,9508,0,50
8863,2,3,0,2,1,0,0,1,1,52,0,0,0,2,0,2,1,8.85,2409,7195,0,44
8865,2,3,0,2,1,0,0,1,1,8,0,0,0,0,1,2,1,8.51,3706,12292,0,61
8870,2,3,0,2,1,0,0,1,1,8,0,0,0,2,0,2,1,8.76,2593,15494,0,41
8873,2,3,0,2,1,0,4,0,2,32,0,0,0,2,0,0,0,8.76,3199,11813,1,51
8881,2,3,0,2,1,0,0,0,1,8,0,0,0,0,0,1,0,8.55,2418,11548,1,39
8934,2,3,0,2,1,0,0,1,1,19,0,1,0,2,0,3,0,8.18,5363,20244,1,53
8939,2,3,0,2,1,0,0,1,1,8,0,0,0,0,0,3,1,8.16,3424,8232,1,67
8975,2,3,0,2,1,0,0,1,1,0,0,0,0,1,0,2,1,7.85,3137,16056,0,51
8980,2,3,0,2,1,0,0,1,1,32,0,0,0,0,1,2,1,7.84,1932,12420,0,45
9008,2,3,0,2,1,0,0,1,2,19,1,1,0,3,0,2,1,7.0,3180,12386,0,54
9055,2,3,0,2,1,0,0,1,1,8,0,0,0,0,1,2,1,9.56,2098,15323,1,22
9127,2,3,1,2,1,0,4,1,2,27,0,0,0,3,0,2,1,9.18,1838,12082,0,56
9138,2,3,1,2,1,3,4,1,1,4,0,0,0,2,0,3,0,8.94,2931,7516,0,61
9141,2,3,1,2,1,0,0,0,1,35,0,0,0,1,0,2,1,8.95,3115,12904,0,60
9144,2,3,1,2,1,3,0,0,0,45,0,0,0,3,0,2,1,9.34,1533,13777,0,59
9158,2,3,1,2,1,0,0,0,1,31,0,0,0,0,1,2,1,8.68,3897,4878,0,55
9165,2,3,1,2,1,0,0,1,1,4,0,0,0,3,0,2,1,8.85,3023,22053,0,53
9186,2,3,1,2,1,0,4,1,1,50,0,0,0,3,0,0,0,8.62,3115,25023,0,59
9222,2,3,1,2,1,3,1,2,1,32,1,0,0,0,0,2,1,8.96,4535,32881,1,54
9225,2,3,1,2,1,3,0,0,2,28,0,0,0,2,0,2,1,8.17,3599,0,0,31
9254,2,3,1,2,1,0,0,1,1,35,0,0,0,0,1,2,1,8.87,2931,15285,0,38
9258,2,3,1,2,1,0,0,1,1,28,0,0,0,3,0,1,0,8.01,3540,0,0,44
9280,2,3,1,2,1,0,0,0,1,27,0,0,0,1,0,2,1,8.79,2931,18936,0,67
9339,2,3,1,2,1,0,4,1,1,4,1,0,0,0,0,2,1,8.62,2931,0,0,57
9345,2,3,1,2,1,0,0,0,1,47,0,0,0,3,0,2,1,8.45,2659,14051,0,62
9347,2,3,1,2,1,0,0,1,1,49,0,0,0,0,0,2,1,8.43,3481,11887,0,44
9388,2,3,1,2,1,0,0,1,1,33,0,0,0,3,0,1,0,8.22,3599,11021,0,58
9394,2,3,1,2,1,0,0,1,1,8,0,0,0,2,1,2,1,8.18,2896,15455,0,45
9444,2,3,1,2,1,0,0,0,1,40,0,0,0,0,0,0,0,8.78,3023,17763,1,44
9491,2,3,1,2,1,0,4,1,1,45,0,1,0,0,0,2,1,8.85,5501,9472,0,56
9510,2,3,1,2,1,0,0,1,1,40,0,0,0,0,0,2,1,8.83,3023,21183,1,53
9525,2,3,1,2,1,0,0,1,1,48,0,1,0,3,0,2,1,8.76,3023,14839,0,58
9564,2,3,1,2,1,0,0,1,1,26,0,0,0,3,0,2,1,8.53,2561,9675,0,55
